transaction_id,transaction_date,customer_id,product_id,store_id,quantity,unit_price,discount_amount,gross_sales,net_sales,unit_cost,cost_amount,profit_amount,gross_margin_pct,payment_method,sales_channel,category,source_row_id,unit_price_raw,customer_id_raw,product_id_raw,store_id_raw,review_reason
T020474,2024-10-16 00:00:00.000000,C03857,P0082,S008,4,134.64,0.0,538.56,538.56,99.0,396.0,142.56,26.47,Cash,Store,Sports,20474,,,,,Manual/source-system review required
T020476,2025-09-02 00:00:00.000000,C02395,P0461,S017,2,4432.5,0.0,8865.0,8865.0,2977.4,5954.8,2910.2,32.83,Cash,Store,Grocery,20476,,,,,Manual/source-system review required
T020691,2025-11-30 00:00:00.000000,C04726,P0302,S016,3,4152.25,1245.68,12456.75,11211.07,2894.27,8682.81,2528.26,22.55,Card,Store,Home & Living,20691,,,,,Manual/source-system review required
T020866,2025-10-21 00:00:00.000000,C00431,P0307,S016,4,105.28,21.06,421.12,400.06,73.23,292.92,107.14,26.78,Apple Pay,Store,Sports,20866,,,,,Manual/source-system review required
T020892,2024-04-28 00:00:00.000000,C00557,P0378,S011,5,2294.01,2294.01,11470.05,9176.04,1578.79,7893.95,1282.09,13.97,Apple Pay,Store,Sports,20892,,,,,Manual/source-system review required
T021055,2024-03-13 00:00:00.000000,C02235,P0258,S018,4,56.35,33.81,225.4,191.59,48.27,193.08,-1.49,-0.78,Card,Store,Electronics,21055,,,,,Manual/source-system review required
T021502,2025-09-07 00:00:00.000000,C04570,P0173,S012,2,3448.18,344.82,6896.36,6551.54,2816.25,5632.5,919.04,14.03,Card,Store,Home & Living,21502,,,,,Manual/source-system review required
T021749,2025-01-09 00:00:00.000000,C03781,P0093,S019,2,3802.47,760.49,7604.94,6844.45,2709.61,5419.22,1425.23,20.82,Card,Store,Electronics,21749,,,,,Manual/source-system review required
T021786,2025-10-31 00:00:00.000000,C02946,P0224,S012,4,747.58,149.52,2990.32,2840.8,562.68,2250.72,590.08,20.77,Mada,E-commerce,Sports,21786,,,,,Manual/source-system review required
T021885,2024-06-01 00:00:00.000000,C03388,P0155,S009,4,2726.77,0.0,10907.08,10907.08,1760.91,7043.64,3863.44,35.42,Card,Store,Beauty,21885,,,,,Manual/source-system review required
T022051,2025-05-16 00:00:00.000000,C03033,P0135,S008,4,2281.46,912.58,9125.84,8213.26,1651.39,6605.56,1607.7,19.57,STC Pay,Store,Grocery,22051,,,,,Manual/source-system review required
T022287,2024-05-25 00:00:00.000000,C03041,P0053,S005,2,2729.67,545.93,5459.34,4913.41,2172.91,4345.82,567.59,11.55,Cash,Store,Electronics,22287,,,,,Manual/source-system review required
T022603,2025-02-28 00:00:00.000000,C03785,P0329,S007,2,1390.78,139.08,2781.56,2642.48,1010.3,2020.6,621.88,23.53,STC Pay,Store,Grocery,22603,,,,,Manual/source-system review required
T023445,2024-08-16 00:00:00.000000,C03583,P0355,S011,3,898.04,404.12,2694.12,2290.0,621.52,1864.56,425.44,18.58,Card,Store,Beauty,23445,,,,,Manual/source-system review required
T023539,2025-01-11 00:00:00.000000,C03306,P0406,S002,4,3458.7,0.0,13834.8,13834.8,2923.01,11692.04,2142.76,15.49,Mada,Store,Electronics,23539,,,,,Manual/source-system review required
T023719,2024-12-05 00:00:00.000000,C03823,P0451,S019,3,464.33,0.0,1392.99,1392.99,313.22,939.66,453.33,32.54,Card,Store,Grocery,23719,,,,,Manual/source-system review required
T023763,2025-10-18 00:00:00.000000,C02282,P0054,S012,4,891.19,178.24,3564.76,3386.52,547.79,2191.16,1195.36,35.3,Card,Store,Electronics,23763,,,,,Manual/source-system review required
T024022,2024-03-15 00:00:00.000000,C00631,P0272,S020,1,2329.4,0.0,2329.4,2329.4,1483.74,1483.74,845.66,36.3,Card,Store,Fashion,24022,,,,,Manual/source-system review required
T024358,2024-01-13 00:00:00.000000,C00544,P0112,S005,2,3864.74,0.0,7729.48,7729.48,2908.52,5817.04,1912.44,24.74,STC Pay,Store,Electronics,24358,,,,,Manual/source-system review required
T024411,2025-01-06 00:00:00.000000,C03313,P0147,S013,1,3490.36,174.52,3490.36,3315.84,2422.48,2422.48,893.36,26.94,Mada,E-commerce,Grocery,24411,,,,,Manual/source-system review required
T024564,2024-08-05 00:00:00.000000,C02518,P0274,S009,2,3656.56,1462.62,7313.12,5850.5,2583.18,5166.36,684.14,11.69,Mada,E-commerce,Fashion,24564,,,,,Manual/source-system review required
T024954,2024-08-16 00:00:00.000000,C03874,P0456,S002,2,512.71,0.0,1025.42,1025.42,393.2,786.4,239.02,23.31,Apple Pay,Store,Grocery,24954,,,,,Manual/source-system review required
T025112,2025-08-21 00:00:00.000000,C00941,P0338,S016,5,3691.42,0.0,18457.1,18457.1,2914.76,14573.8,3883.3,21.04,Apple Pay,Store,Fashion,25112,,,,,Manual/source-system review required
T025372,2024-08-23 00:00:00.000000,C02935,P0070,S013,-2,2526.41,1010.56,5052.82,4042.26,2149.49,4298.98,-256.72,-6.35,Card,Store,Home & Living,25372,,,,,Manual/source-system review required
T025376,2024-09-12 00:00:00.000000,C02004,P0227,S003,3,3041.15,0.0,9123.45,9123.45,2055.89,6167.67,2955.78,32.4,Card,Store,Beauty,25376,,,,,Manual/source-system review required
T025976,2024-11-27 00:00:00.000000,C02027,P0109,S018,6,979.64,293.89,5877.84,5583.95,727.77,4366.62,1217.33,21.8,Card,Store,Electronics,25976,,,,,Manual/source-system review required
T026303,2025-05-20 00:00:00.000000,C03800,P0333,S018,2,2316.05,0.0,4632.1,4632.1,1744.45,3488.9,1143.2,24.68,Apple Pay,Store,Grocery,26303,,,,,Manual/source-system review required
T026502,2025-07-11 00:00:00.000000,C01383,P0141,S005,6,3829.84,0.0,22979.04,22979.04,2692.43,16154.58,6824.46,29.7,STC Pay,Store,Electronics,26502,,,,,Manual/source-system review required
T026566,2024-02-01 00:00:00.000000,C02957,P0231,S018,2,2540.59,254.06,5081.18,4827.12,1906.63,3813.26,1013.86,21.0,Card,E-commerce,Fashion,26566,,,,,Manual/source-system review required
T026585,2025-03-31 00:00:00.000000,C03976,P0354,S001,4,1426.33,570.53,5705.32,5134.79,1041.11,4164.44,970.35,18.9,Card,Store,Sports,26585,,,,,Manual/source-system review required
T026770,2025-04-08 00:00:00.000000,C02002,P0311,S016,2,2294.77,0.0,4589.54,4589.54,1778.99,3557.98,1031.56,22.48,Mada,Store,Home & Living,26770,,,,,Manual/source-system review required
T026827,2024-02-16 00:00:00.000000,C03706,P0018,S011,2,1578.48,473.54,3156.96,2683.42,1329.22,2658.44,24.98,0.93,Card,E-commerce,Fashion,26827,,,,,Manual/source-system review required
T026840,2024-10-16 00:00:00.000000,C00454,P0414,S005,2,1658.0,0.0,3316.0,3316.0,1185.31,2370.62,945.38,28.51,Card,Store,Home & Living,26840,,,,,Manual/source-system review required
T026872,2024-12-25 00:00:00.000000,C03638,P0096,S012,5,2856.71,714.18,14283.55,13569.37,2036.77,10183.85,3385.52,24.95,Card,E-commerce,Home Appliances,26872,,,,,Manual/source-system review required
T027054,2024-11-26 00:00:00.000000,C04804,P0271,S007,4,3768.49,753.7,15073.96,14320.26,2984.83,11939.32,2380.94,16.63,Cash,Store,Fashion,27054,,,,,Manual/source-system review required
T027115,2024-05-26 00:00:00.000000,C00625,P0447,S012,4,190.87,38.17,763.48,725.31,133.31,533.24,192.07,26.48,Apple Pay,Store,Home Appliances,27115,,,,,Manual/source-system review required
T027847,2024-03-09 00:00:00.000000,C04945,P0095,S016,2,3162.6,316.26,6325.2,6008.94,2718.04,5436.08,572.86,9.53,Card,Store,Electronics,27847,,,,,Manual/source-system review required
T027887,2024-04-29 00:00:00.000000,C03606,P0201,S010,2,1938.87,193.89,3877.74,3683.85,1407.79,2815.58,868.27,23.57,Card,Store,Beauty,27887,,,,,Manual/source-system review required
T027956,2025-03-26 00:00:00.000000,C04417,P0406,S017,4,3436.88,687.38,13747.52,13060.14,2923.01,11692.04,1368.1,10.48,Card,E-commerce,Electronics,27956,,,,,Manual/source-system review required
T028145,2025-11-07 00:00:00.000000,C00754,P0310,S019,3,1694.14,254.12,5082.42,4828.3,1484.95,4454.85,373.45,7.73,Apple Pay,E-commerce,Fashion,28145,,,,,Manual/source-system review required
T028228,2025-02-13 00:00:00.000000,C01238,P0432,S005,3,3596.17,0.0,10788.51,10788.51,2486.06,7458.18,3330.33,30.87,Card,Store,Home Appliances,28228,,,,,Manual/source-system review required
T028261,2024-07-16 00:00:00.000000,C04000,P0251,S015,2,1518.55,0.0,3037.1,3037.1,970.92,1941.84,1095.26,36.06,Mada,Store,Home & Living,28261,,,,,Manual/source-system review required
T028276,2024-07-31 00:00:00.000000,C02795,P0459,S018,3,1796.09,269.41,5388.27,5118.86,1307.59,3922.77,1196.09,23.37,STC Pay,E-commerce,Fashion,28276,,,,,Manual/source-system review required
T028853,2025-11-10 00:00:00.000000,C03334,P0465,S014,6,619.84,185.95,3719.04,3533.09,412.55,2475.3,1057.79,29.94,Mada,Store,Beauty,28853,,,,,Manual/source-system review required
T029015,2024-11-24 00:00:00.000000,C01646,P0036,S014,1,2346.86,117.34,2346.86,2229.52,2039.14,2039.14,190.38,8.54,Apple Pay,E-commerce,Electronics,29015,,,,,Manual/source-system review required
T029164,2025-06-15 00:00:00.000000,C02189,P0177,S011,3,2501.8,375.27,7505.4,7130.13,1773.15,5319.45,1810.68,25.39,Card,E-commerce,Electronics,29164,,,,,Manual/source-system review required
T029212,2025-09-01 00:00:00.000000,C02016,P0185,S003,4,2909.46,1163.78,11637.84,10474.06,2147.91,8591.64,1882.42,17.97,STC Pay,E-commerce,Electronics,29212,,,,,Manual/source-system review required
T029548,2025-11-08 00:00:00.000000,C02001,P0066,S020,5,130.9,0.0,654.5,654.5,110.89,554.45,100.05,15.29,Card,E-commerce,Home & Living,29548,,,,,Manual/source-system review required
T029619,2025-09-15 00:00:00.000000,C04294,P0303,S002,3,1946.09,0.0,5838.27,5838.27,1239.82,3719.46,2118.81,36.29,Cash,E-commerce,Home Appliances,29619,,,,,Manual/source-system review required
T029827,2025-10-19 00:00:00.000000,C00507,P0447,S019,4,205.96,41.19,823.84,782.65,133.31,533.24,249.41,31.87,Card,Store,Home Appliances,29827,,,,,Manual/source-system review required
T029916,2025-10-06 00:00:00.000000,C02458,P0121,S014,4,1793.88,0.0,7175.52,7175.52,1245.54,4982.16,2193.36,30.57,Card,Store,Beauty,29916,,,,,Manual/source-system review required
T030005,2024-06-19 00:00:00.000000,C04646,P0037,S014,1,2485.05,0.0,2485.05,2485.05,1942.61,1942.61,542.44,21.83,Apple Pay,E-commerce,Electronics,30005,,,,,Manual/source-system review required
T030123,2025-02-01 00:00:00.000000,C00265,P0397,S020,5,3245.36,0.0,16226.8,16226.8,2684.69,13423.45,2803.35,17.28,Mada,Store,Home Appliances,30123,,,,,Manual/source-system review required
T030229,2025-12-04 00:00:00.000000,C00523,P0412,S009,2,1345.14,403.54,2690.28,2286.74,853.52,1707.04,579.7,25.35,Mada,Store,Beauty,30229,,,,,Manual/source-system review required
T030301,2024-06-10 00:00:00.000000,C03873,P0416,S006,2,3011.29,301.13,6022.58,5721.45,2374.29,4748.58,972.87,17.0,Cash,Store,Fashion,30301,,,,,Manual/source-system review required
T030401,2024-03-31 00:00:00.000000,C03949,P0181,S020,1,2274.92,113.75,2274.92,2161.17,1637.69,1637.69,523.48,24.22,Apple Pay,Store,Fashion,30401,,,,,Manual/source-system review required
T030657,2024-10-30 00:00:00.000000,C04547,P0195,S020,4,1351.86,0.0,5407.44,5407.44,1135.82,4543.28,864.16,15.98,Card,Store,Fashion,30657,,,,,Manual/source-system review required
T031099,2025-05-29 00:00:00.000000,C02302,P0340,S006,2,1601.72,0.0,3203.44,3203.44,1090.52,2181.04,1022.4,31.92,Card,E-commerce,Sports,31099,,,,,Manual/source-system review required
T031155,2024-03-01 00:00:00.000000,C03036,P0032,S010,5,1025.98,769.48,5129.9,4360.42,741.32,3706.6,653.82,14.99,Mada,Store,Beauty,31155,,,,,Manual/source-system review required
T031744,2025-03-20 00:00:00.000000,C00972,P0195,S001,3,1331.7,199.76,3995.1,3795.34,1135.82,3407.46,387.88,10.22,Apple Pay,E-commerce,Fashion,31744,,,,,Manual/source-system review required
T031979,2025-01-27 00:00:00.000000,C02888,P0391,S004,4,362.93,217.76,1451.72,1233.96,305.23,1220.92,13.04,1.06,Apple Pay,Store,Electronics,31979,,,,,Manual/source-system review required
T032058,2025-08-01 00:00:00.000000,C04671,P0231,S006,5,2515.83,0.0,12579.15,12579.15,1906.63,9533.15,3046.0,24.21,Card,E-commerce,Fashion,32058,,,,,Manual/source-system review required
T032074,2025-02-04 00:00:00.000000,C03634,P0369,S019,4,860.89,0.0,3443.56,3443.56,697.26,2789.04,654.52,19.01,Mada,Store,Grocery,32074,,,,,Manual/source-system review required
T032115,2024-11-18 00:00:00.000000,C04784,P0224,S015,4,768.84,153.77,3075.36,2921.59,562.68,2250.72,670.87,22.96,Mada,Store,Sports,32115,,,,,Manual/source-system review required
T032185,2025-02-22 00:00:00.000000,C02234,P0038,S017,2,2293.41,0.0,4586.82,4586.82,1562.9,3125.8,1461.02,31.85,Mada,Store,Electronics,32185,,,,,Manual/source-system review required
T032225,2025-12-14 00:00:00.000000,C03205,P0340,S019,4,1555.5,1244.4,6222.0,4977.6,1090.52,4362.08,615.52,12.37,Mada,Store,Sports,32225,,,,,Manual/source-system review required
T032437,2025-05-04 00:00:00.000000,C01992,P0052,S005,5,2688.5,672.12,13442.5,12770.38,1942.41,9712.05,3058.33,23.95,Cash,E-commerce,Electronics,32437,,,,,Manual/source-system review required
T032565,2024-12-17 00:00:00.000000,,P0249,S011,6,1362.26,817.36,8173.56,7356.2,906.1,5436.6,1919.6,26.09,Mada,E-commerce,Home Appliances,32565,,,,,Manual/source-system review required
T032686,,C00953,P0359,S001,3,182.02,0.0,546.06,546.06,110.55,331.65,214.41,39.26,Apple Pay,E-commerce,Fashion,32686,,,,,Manual/source-system review required
T033214,2024-02-19 00:00:00.000000,C04489,P0087,S018,2,1620.27,162.03,3240.54,3078.51,1168.48,2336.96,741.55,24.09,STC Pay,Store,Grocery,33214,,,,,Manual/source-system review required
T033297,2024-08-10 00:00:00.000000,C01533,P0203,S011,3,149.68,0.0,449.04,449.04,120.96,362.88,86.16,19.19,Mada,Store,Home Appliances,33297,,,,,Manual/source-system review required
T033663,2025-05-24 00:00:00.000000,C02639,P0469,S013,1,693.44,0.0,693.44,693.44,497.01,497.01,196.43,28.33,Apple Pay,Store,Sports,33663,,,,,Manual/source-system review required
T033803,2024-05-15 00:00:00.000000,C00361,P0308,S013,2,2701.72,0.0,5403.44,5403.44,1857.62,3715.24,1688.2,31.24,Cash,Store,Beauty,33803,,,,,Manual/source-system review required
T033819,2024-05-08 00:00:00.000000,C01831,P0406,S018,3,3275.81,491.37,9827.43,9336.06,2923.01,8769.03,567.03,6.07,Card,Store,Electronics,33819,,,,,Manual/source-system review required
T033943,2024-04-10 00:00:00.000000,C01345,P0207,S009,3,3437.31,0.0,10311.93,10311.93,2696.2,8088.6,2223.33,21.56,Mada,E-commerce,Grocery,33943,,,,,Manual/source-system review required
T034224,2024-05-31 00:00:00.000000,C04836,P0082,S001,3,143.06,21.46,429.18,407.72,99.0,297.0,110.72,27.16,Cash,Store,Sports,34224,,,,,Manual/source-system review required
T035247,2024-10-02 00:00:00.000000,C04898,P0206,S013,4,2209.24,1325.54,8836.96,7511.42,1794.25,7177.0,334.42,4.45,Mada,Store,Fashion,35247,,,,,Manual/source-system review required
T035268,2024-11-25 00:00:00.000000,C04835,P0138,S012,1,3998.06,0.0,3998.06,3998.06,2940.5,2940.5,1057.56,26.45,Apple Pay,E-commerce,Home & Living,35268,,,,,Manual/source-system review required
T035395,2024-03-16 00:00:00.000000,C02046,P0417,S016,3,814.37,122.16,2443.11,2320.95,537.1,1611.3,709.65,30.58,Card,Store,Fashion,35395,,,,,Manual/source-system review required
T035528,2024-10-13 00:00:00.000000,C02544,P0303,S010,4,1961.51,1176.91,7846.04,6669.13,1239.82,4959.28,1709.85,25.64,Card,E-commerce,Home Appliances,35528,,,,,Manual/source-system review required
T035589,2025-06-01 00:00:00.000000,C00225,P0020,S004,1,823.85,41.19,823.85,782.66,701.82,701.82,80.84,10.33,Card,Store,Home Appliances,35589,,,,,Manual/source-system review required
T035633,2024-08-31 00:00:00.000000,C02966,P0269,S007,3,208.11,0.0,624.33,624.33,129.46,388.38,235.95,37.79,Mada,Store,Electronics,35633,,,,,Manual/source-system review required
T035807,2024-01-14 00:00:00.000000,C02797,P0071,S004,2,281.2,56.24,562.4,506.16,253.8,507.6,-1.44,-0.28,Card,E-commerce,Grocery,35807,,,,,Manual/source-system review required
T036073,2024-06-29 00:00:00.000000,C01094,P0458,S001,2,1617.6,323.52,3235.2,2911.68,1028.04,2056.08,855.6,29.39,Mada,E-commerce,Electronics,36073,,,,,Manual/source-system review required
T036218,2024-02-18 00:00:00.000000,C03562,P0034,S003,2,2632.44,263.24,5264.88,5001.64,1907.92,3815.84,1185.8,23.71,Mada,Store,Home Appliances,36218,,,,,Manual/source-system review required
T036299,2025-06-20 00:00:00.000000,C00301,P0008,S004,3,685.24,0.0,2055.72,2055.72,604.03,1812.09,243.63,11.85,Mada,Store,Sports,36299,,,,,Manual/source-system review required
T036353,2024-03-18 00:00:00.000000,C00356,P0490,S005,4,3363.34,0.0,13453.36,13453.36,2225.16,8900.64,4552.72,33.84,Card,Store,Sports,36353,,,,,Manual/source-system review required
T036486,2024-09-02 00:00:00.000000,C02431,P0027,S001,4,957.75,191.55,3831.0,3639.45,671.92,2687.68,951.77,26.15,STC Pay,Store,Sports,36486,,,,,Manual/source-system review required
T036494,2025-08-23 00:00:00.000000,C03602,P0172,S019,2,3012.53,0.0,6025.06,6025.06,2243.0,4486.0,1539.06,25.54,Card,Store,Grocery,36494,,,,,Manual/source-system review required
T036657,2025-04-19 00:00:00.000000,C04633,P0197,S004,1,646.75,0.0,646.75,646.75,513.25,513.25,133.5,20.64,Card,E-commerce,Sports,36657,,,,,Manual/source-system review required
T036756,2024-04-27 00:00:00.000000,C04496,P0347,S004,4,3560.46,1424.18,14241.84,12817.66,2349.74,9398.96,3418.7,26.67,Mada,Store,Home Appliances,36756,,,,,Manual/source-system review required
T036824,2024-11-12 00:00:00.000000,C02163,P0329,S012,4,1371.06,822.64,5484.24,4661.6,1010.3,4041.2,620.4,13.31,Card,Store,Grocery,36824,,,,,Manual/source-system review required
T037201,2024-10-06 00:00:00.000000,C01338,P0157,S015,4,2728.53,1091.41,10914.12,9822.71,1944.83,7779.32,2043.39,20.8,Cash,Store,Home Appliances,37201,,,,,Manual/source-system review required
T037487,2024-07-18 00:00:00.000000,C01616,P0431,S005,3,1750.53,262.58,5251.59,4989.01,1360.36,4081.08,907.93,18.2,Card,E-commerce,Home Appliances,37487,,,,,Manual/source-system review required
T037871,2024-09-10 00:00:00.000000,C02415,P0422,S003,3,662.43,99.36,1987.29,1887.93,422.8,1268.4,619.53,32.82,Card,Store,Home & Living,37871,,,,,Manual/source-system review required
T037916,2024-07-11 00:00:00.000000,C04364,P0083,S005,3,1649.65,0.0,4948.95,4948.95,1176.75,3530.25,1418.7,28.67,Mada,Store,Home & Living,37916,,,,,Manual/source-system review required
T038274,2025-05-20 00:00:00.000000,C02014,P0199,S004,1,1483.76,148.38,1483.76,1335.38,1018.89,1018.89,316.49,23.7,Apple Pay,Store,Sports,38274,,,,,Manual/source-system review required
T038432,2024-03-31 00:00:00.000000,C03724,P0450,S016,4,4252.54,0.0,17010.16,17010.16,2828.1,11312.4,5697.76,33.5,Cash,E-commerce,Beauty,38432,,,,,Manual/source-system review required
T038508,2024-07-25 00:00:00.000000,C03909,P0222,S014,1,3157.32,0.0,3157.32,3157.32,2585.98,2585.98,571.34,18.1,Mada,E-commerce,Home Appliances,38508,,,,,Manual/source-system review required
T038557,2024-11-03 00:00:00.000000,C04913,P0030,S018,4,3978.37,0.0,15913.48,15913.48,2930.31,11721.24,4192.24,26.34,Card,Store,Grocery,38557,,,,,Manual/source-system review required
T038687,2025-03-15 00:00:00.000000,C04445,P0201,S017,1,1902.63,0.0,1902.63,1902.63,1407.79,1407.79,494.84,26.01,STC Pay,Store,Beauty,38687,,,,,Manual/source-system review required
T039403,2025-10-09 00:00:00.000000,C04955,P0216,S007,6,3395.69,1018.71,20374.14,19355.43,2494.06,14964.36,4391.07,22.69,Cash,Store,Sports,39403,,,,,Manual/source-system review required
T039546,2024-09-12 00:00:00.000000,C04406,P0012,S019,3,3195.57,479.34,9586.71,9107.37,2139.8,6419.4,2687.97,29.51,Card,Store,Beauty,39546,,,,,Manual/source-system review required
T039651,2024-07-12 00:00:00.000000,C04113,P0413,S019,2,3690.34,738.07,7380.68,6642.61,2759.79,5519.58,1123.03,16.91,Card,Store,Grocery,39651,,,,,Manual/source-system review required
T039687,2025-01-04 00:00:00.000000,,P0293,S004,3,2459.26,0.0,7377.78,7377.78,2130.35,6391.05,986.73,13.37,Card,Store,Electronics,39687,,,,,Manual/source-system review required
T039883,2024-07-08 00:00:00.000000,C00135,P0270,S015,3,2388.82,358.32,7166.46,6808.14,1896.74,5690.22,1117.92,16.42,Card,Store,Home Appliances,39883,,,,,Manual/source-system review required
T040027,2025-06-10 00:00:00.000000,C04211,P0175,S006,2,3280.6,328.06,6561.2,6233.14,2256.5,4513.0,1720.14,27.6,Card,Store,Fashion,40027,,,,,Manual/source-system review required
T040197,2025-03-04 00:00:00.000000,C00755,P0125,S010,3,2328.94,0.0,6986.82,6986.82,1612.35,4837.05,2149.77,30.77,Apple Pay,Store,Home Appliances,40197,,,,,Manual/source-system review required
