transaction_id,transaction_date,customer_id,product_id,store_id,quantity,unit_price,discount_amount,gross_sales,net_sales,unit_cost,cost_amount,profit_amount,gross_margin_pct,payment_method,sales_channel,category,source_row_id,unit_price_raw,customer_id_raw,product_id_raw,store_id_raw
T000152,2024-02-13,C03839,P0054,S005,4,823.01,0.0,3292.04,3292.04,547.79,2191.16,1100.88,33.44,Mada,Store,Electronics,152,823.01,C03839,P0054,S005
T000153,2025-01-27,C01557,P0367,S016,6,1466.52,0.0,8799.12,8799.12,998.58,5991.48,2807.64,31.91,Apple Pay,Store,Home & Living,153,1466.52,C01557,P0367,S016
T000154,2025-03-18,C00334,P0164,S019,2,1263.05,0.0,2526.1,2526.1,854.34,1708.68,817.42,32.36,Card,Store,Sports,154,1263.05,C00334,P0164,S019
T000155,2024-03-30,C00647,P0449,S012,3,1392.25,0.0,4176.75,4176.75,1072.69,3218.07,958.68,22.95,Cash,Store,Home & Living,155,1392.25,C00647,P0449,S012
T000156,2024-06-03,C03699,P0335,S008,2,1201.64,0.0,2403.28,2403.28,844.95,1689.9,713.38,29.68,Card,Store,Electronics,156,1201.64,C03699,P0335,S008
T000157,2025-04-22,C01595,P0327,S009,2,1269.36,0.0,2538.72,2538.72,1023.95,2047.9,490.82,19.33,Card,E-commerce,Grocery,157,1269.36,C01595,P0327,S009
T000158,2025-09-12,C02823,P0117,S015,3,1318.14,197.72,3954.42,3756.7,1093.83,3281.49,475.21,12.65,Card,Store,Grocery,158,1318.14,C02823,P0117,S015
T000159,2024-02-28,C01113,P0445,S007,6,2230.87,0.0,13385.22,13385.22,1849.52,11097.12,2288.1,17.09,Apple Pay,Store,Home & Living,159,2230.87,C01113,P0445,S007
T000160,2024-04-19,C00736,P0248,S013,5,804.54,0.0,4022.7,4022.7,558.11,2790.55,1232.15,30.63,Card,Store,Fashion,160,804.54,C00736,P0248,S013
T000161,2025-04-23,C01822,P0224,S008,2,774.88,0.0,1549.76,1549.76,562.68,1125.36,424.4,27.38,Apple Pay,E-commerce,Sports,161,774.88,C01822,P0224,S008
T000162,2025-09-09,C01345,P0164,S009,2,1262.96,252.59,2525.92,2273.33,854.34,1708.68,564.65,24.84,Mada,E-commerce,Sports,162,1262.96,C01345,P0164,S009
T000163,2025-08-16,C03905,P0011,S005,3,727.87,0.0,2183.61,2183.61,612.17,1836.51,347.1,15.9,Mada,Store,Home Appliances,163,727.87,C03905,P0011,S005
T000164,2024-02-18,C04893,P0078,S012,2,1952.17,780.87,3904.34,3123.47,1485.02,2970.04,153.43,4.91,Apple Pay,Store,Beauty,164,1952.17,C04893,P0078,S012
T000165,2025-01-11,C02916,P0285,S003,3,4192.24,1257.67,12576.72,11319.05,2647.28,7941.84,3377.21,29.84,Mada,E-commerce,Home Appliances,165,4192.24,C02916,P0285,S003
T000166,2024-02-01,C01428,P0119,S010,1,3809.08,0.0,3809.08,3809.08,2822.78,2822.78,986.3,25.89,Mada,Store,Sports,166,3809.08,C01428,P0119,S010
T000167,2025-04-30,C01964,P0292,S020,1,784.14,39.21,784.14,744.93,537.79,537.79,207.14,27.81,Card,Store,Home Appliances,167,784.14,C01964,P0292,S020
T000168,2025-08-23,C01510,P0133,S007,2,470.37,94.07,940.74,846.67,426.39,852.78,-6.11,-0.72,Card,Store,Beauty,168,470.37,C01510,P0133,S007
T000169,2025-06-14,C01800,P0061,S007,2,1156.14,115.61,2312.28,2196.67,903.6,1807.2,389.47,17.73,Card,E-commerce,Home & Living,169,1156.14,C01800,P0061,S007
T000170,2024-01-03,C00657,P0183,S003,4,3921.03,1568.41,15684.12,14115.71,2683.8,10735.2,3380.51,23.95,Cash,E-commerce,Sports,170,3921.03,C00657,P0183,S003
T000171,2025-01-12,C04542,P0383,S012,1,438.41,21.92,438.41,416.49,279.38,279.38,137.11,32.92,Apple Pay,E-commerce,Electronics,171,438.41,C04542,P0383,S012
T000172,2025-07-25,C04190,P0474,S004,4,3845.32,2307.19,15381.28,13074.09,2523.09,10092.36,2981.73,22.81,Card,E-commerce,Home & Living,172,3845.32,C04190,P0474,S004
T000173,2024-08-29,C02198,P0033,S017,3,1175.09,176.26,3525.27,3349.01,741.64,2224.92,1124.09,33.56,Mada,Store,Beauty,173,1175.09,C02198,P0033,S017
T000174,2025-06-24,C02310,P0143,S014,5,2238.3,1119.15,11191.5,10072.35,1655.17,8275.85,1796.5,17.84,Mada,E-commerce,Fashion,174,2238.3,C02310,P0143,S014
T000175,2025-08-09,C03331,P0098,S008,2,3590.22,0.0,7180.44,7180.44,2378.91,4757.82,2422.62,33.74,Cash,Store,Home & Living,175,3590.22,C03331,P0098,S008
T000176,2025-08-04,C01103,P0368,S019,5,1514.2,0.0,7571.0,7571.0,1177.9,5889.5,1681.5,22.21,Cash,E-commerce,Home Appliances,176,1514.2,C01103,P0368,S019
T000177,2025-08-17,C01699,P0024,S005,3,2325.5,0.0,6976.5,6976.5,1950.12,5850.36,1126.14,16.14,Card,Store,Electronics,177,2325.5,C01699,P0024,S005
T000178,2024-12-22,C04693,P0382,S017,3,2175.41,0.0,6526.23,6526.23,1710.59,5131.77,1394.46,21.37,Apple Pay,Store,Home Appliances,178,2175.41,C04693,P0382,S017
T000179,2025-11-15,C03194,P0165,S018,2,2519.87,503.97,5039.74,4535.77,2138.64,4277.28,258.49,5.7,Mada,E-commerce,Home Appliances,179,2519.87,C03194,P0165,S018
T000180,2024-07-15,C02572,P0377,S006,5,1732.71,0.0,8663.55,8663.55,1447.97,7239.85,1423.7,16.43,Mada,Store,Sports,180,1732.71,C02572,P0377,S006
T000181,2025-02-22,C03992,P0169,S005,2,3836.43,383.64,7672.86,7289.22,2970.08,5940.16,1349.06,18.51,Card,Store,Home Appliances,181,3836.43,C03992,P0169,S005
T000182,2025-10-20,C03107,P0074,S017,3,4175.15,1252.54,12525.45,11272.91,2865.5,8596.5,2676.41,23.74,Apple Pay,E-commerce,Fashion,182,4175.15,C03107,P0074,S017
T000183,2024-09-29,C04543,P0197,S018,3,636.32,190.9,1908.96,1718.06,513.25,1539.75,178.31,10.38,Card,Store,Sports,183,636.32,C04543,P0197,S018
T000184,2025-05-16,C02966,P0385,S010,4,3446.57,1378.63,13786.28,12407.65,2654.94,10619.76,1787.89,14.41,Unknown,Store,Home & Living,184,3446.57,C02966,P0385,S010
T000185,2024-02-04,C04134,P0364,S015,5,2921.3,0.0,14606.5,14606.5,1958.52,9792.6,4813.9,32.96,Card,Store,Fashion,185,2921.3,C04134,P0364,S015
T000186,2025-09-16,C03531,P0256,S008,2,1742.08,522.62,3484.16,2961.54,1264.17,2528.34,433.2,14.63,Card,E-commerce,Fashion,186,1742.08,C03531,P0256,S008
T000187,2025-04-05,C01213,P0321,S005,2,175.0,35.0,350.0,315.0,114.13,228.26,86.74,27.54,Card,E-commerce,Beauty,187,175.0,C01213,P0321,S005
T000188,2025-12-18,C04528,P0106,S009,2,2645.31,793.59,5290.62,4497.03,2121.15,4242.3,254.73,5.66,Card,Store,Grocery,188,2645.31,C04528,P0106,S009
T000189,2025-10-31,C02175,P0048,S016,1,100.09,15.01,100.09,85.08,73.86,73.86,11.22,13.19,Card,Store,Fashion,189,100.09,C02175,P0048,S016
T000190,2024-09-09,C03579,P0431,S002,2,1620.98,486.29,3241.96,2755.67,1360.36,2720.72,34.95,1.27,Card,E-commerce,Home Appliances,190,1620.98,C03579,P0431,S002
T000191,2025-09-25,C01115,P0224,S010,3,748.94,337.02,2246.82,1909.8,562.68,1688.04,221.76,11.61,Card,Store,Sports,191,748.94,C01115,P0224,S010
T000192,2025-05-26,C03872,P0350,S003,2,2078.02,0.0,4156.04,4156.04,1367.55,2735.1,1420.94,34.19,Cash,Store,Electronics,192,2078.02,C03872,P0350,S003
T000193,2024-02-17,C00145,P0244,S014,3,2942.21,882.66,8826.63,7943.97,2077.87,6233.61,1710.36,21.53,STC Pay,E-commerce,Grocery,193,2942.21,C00145,P0244,S014
T000194,2024-07-03,C00791,P0405,S020,2,1491.95,298.39,2983.9,2685.51,916.54,1833.08,852.43,31.74,Apple Pay,Store,Sports,194,1491.95,C00791,P0405,S020
T000195,2025-05-05,C01975,P0347,S014,2,3406.65,0.0,6813.3,6813.3,2349.74,4699.48,2113.82,31.02,Mada,Store,Home Appliances,195,3406.65,C01975,P0347,S014
T000196,2024-09-29,C02179,P0189,S014,4,1966.75,786.7,7867.0,7080.3,1637.32,6549.28,531.02,7.5,Apple Pay,Store,Grocery,196,1966.75,C02179,P0189,S014
T000197,2025-09-04,C02047,P0106,S018,4,2558.07,0.0,10232.28,10232.28,2121.15,8484.6,1747.68,17.08,Cash,Store,Grocery,197,2558.07,C02047,P0106,S018
T000198,2025-06-10,C00844,P0461,S008,3,4326.28,0.0,12978.84,12978.84,2977.4,8932.2,4046.64,31.18,Apple Pay,Store,Grocery,198,4326.28,C00844,P0461,S008
T000199,2024-05-07,C02299,P0332,S008,3,3320.75,0.0,9962.25,9962.25,2211.34,6634.02,3328.23,33.41,Mada,E-commerce,Home & Living,199,3320.75,C02299,P0332,S008
T000200,2024-07-28,C03933,P0477,S004,3,1707.29,0.0,5121.87,5121.87,1168.42,3505.26,1616.61,31.56,Unknown,E-commerce,Home Appliances,200,1707.29,C03933,P0477,S004
T000203,2024-06-21,C03573,P0046,S007,5,3755.35,0.0,18776.75,18776.75,2921.52,14607.6,4169.15,22.2,Mada,E-commerce,Sports,203,3755.35,C03573,P0046,S007
T000204,2025-11-08,C01795,P0043,S009,1,3550.45,355.04,3550.45,3195.41,2183.35,2183.35,1012.06,31.67,Mada,Store,Fashion,204,3550.45,C01795,P0043,S009
T000205,2025-03-22,C03223,P0208,S013,4,338.74,0.0,1354.96,1354.96,215.81,863.24,491.72,36.29,Card,E-commerce,Grocery,205,338.74,C03223,P0208,S013
T000206,2024-04-28,C03160,P0487,S010,4,2571.37,0.0,10285.48,10285.48,1802.71,7210.84,3074.64,29.89,Cash,E-commerce,Grocery,206,2571.37,C03160,P0487,S010
T000207,2025-12-15,C01693,P0212,S018,6,737.04,442.22,4422.24,3980.02,485.33,2911.98,1068.04,26.84,Apple Pay,E-commerce,Electronics,207,737.04,C01693,P0212,S018
T000208,2024-01-11,C03231,P0224,S014,1,742.55,0.0,742.55,742.55,562.68,562.68,179.87,24.22,Apple Pay,Store,Sports,208,742.55,C03231,P0224,S014
T000209,2024-10-30,C04467,P0132,S016,2,3232.82,323.28,6465.64,6142.36,2358.31,4716.62,1425.74,23.21,Mada,Store,Grocery,209,3232.82,C04467,P0132,S016
T000210,2024-06-02,C03090,P0077,S016,1,3651.8,182.59,3651.8,3469.21,2569.27,2569.27,899.94,25.94,Card,Store,Home Appliances,210,3651.8,C03090,P0077,S016
T000211,2024-11-18,C00108,P0309,S017,2,2347.79,234.78,4695.58,4460.8,1829.77,3659.54,801.26,17.96,Cash,Store,Sports,211,2347.79,C00108,P0309,S017
T000212,2025-06-20,C02481,P0083,S009,4,1769.29,0.0,7077.16,7077.16,1176.75,4707.0,2370.16,33.49,Mada,Store,Home & Living,212,1769.29,C02481,P0083,S009
T000213,2025-03-20,C03292,P0034,S015,2,2733.73,273.37,5467.46,5194.09,1907.92,3815.84,1378.25,26.53,Card,E-commerce,Home Appliances,213,2733.73,C03292,P0034,S015
T000214,2024-12-07,C03821,P0106,S011,1,2623.92,0.0,2623.92,2623.92,2121.15,2121.15,502.77,19.16,Card,Store,Grocery,214,2623.92,C03821,P0106,S011
T000215,2024-08-08,C00494,P0167,S016,3,668.9,0.0,2006.7,2006.7,480.0,1440.0,566.7,28.24,STC Pay,E-commerce,Home Appliances,215,668.9,C00494,P0167,S016
T000216,2024-04-19,C04585,P0457,S010,2,2527.51,0.0,5055.02,5055.02,1755.62,3511.24,1543.78,30.54,Card,Store,Electronics,216,2527.51,C04585,P0457,S010
T000217,2025-02-13,C02812,P0317,S006,3,1770.7,0.0,5312.1,5312.1,1562.78,4688.34,623.76,11.74,Card,Store,Grocery,217,1770.7,C02812,P0317,S006
T000218,2025-02-21,C01063,P0370,S011,3,2984.05,447.61,8952.15,8504.54,1934.88,5804.64,2699.9,31.75,Card,Store,Electronics,218,2984.05,C01063,P0370,S011
T000219,2025-08-24,C00466,P0179,S016,3,1813.74,0.0,5441.22,5441.22,1327.46,3982.38,1458.84,26.81,STC Pay,Store,Home Appliances,219,1813.74,C00466,P0179,S016
T000220,2025-05-19,C00912,P0472,S010,2,3411.45,0.0,6822.9,6822.9,2232.2,4464.4,2358.5,34.57,Cash,Store,Beauty,220,3411.45,C00912,P0472,S010
T000221,2024-02-09,C00712,P0229,S009,3,3020.51,0.0,9061.53,9061.53,2492.63,7477.89,1583.64,17.48,Apple Pay,Store,Home Appliances,221,3020.51,C00712,P0229,S009
T000222,2025-05-23,C00534,P0347,S015,7,3460.36,0.0,24222.52,24222.52,2349.74,16448.18,7774.34,32.1,Card,Store,Home Appliances,222,3460.36,C00534,P0347,S015
T000223,2025-04-03,C02731,P0481,S020,1,2211.84,0.0,2211.84,2211.84,1934.13,1934.13,277.71,12.56,Card,Store,Home Appliances,223,2211.84,C02731,P0481,S020
T000224,2024-09-19,C01977,P0319,S010,1,876.21,87.62,876.21,788.59,618.56,618.56,170.03,21.56,Mada,E-commerce,Electronics,224,876.21,C01977,P0319,S010
T000225,2025-10-31,C03583,P0374,S003,4,3655.49,0.0,14621.96,14621.96,2442.7,9770.8,4851.16,33.18,Card,E-commerce,Sports,225,3655.49,C03583,P0374,S003
T000226,2024-04-27,C00087,P0049,S009,4,2983.47,0.0,11933.88,11933.88,1955.91,7823.64,4110.24,34.44,Mada,Store,Sports,226,2983.47,C00087,P0049,S009
T000227,2025-03-25,C00684,P0116,S013,2,2526.69,0.0,5053.38,5053.38,1947.61,3895.22,1158.16,22.92,Card,Store,Fashion,227,2526.69,C00684,P0116,S013
T000228,2025-02-17,C03053,P0244,S004,5,2787.51,1393.76,13937.55,12543.79,2077.87,10389.35,2154.44,17.18,Mada,Store,Grocery,228,2787.51,C03053,P0244,S004
T000229,2025-12-08,C03088,P0382,S020,2,2253.89,0.0,4507.78,4507.78,1710.59,3421.18,1086.6,24.1,Cash,Store,Home Appliances,229,2253.89,C03088,P0382,S020
T000230,2025-06-09,C04076,P0500,S008,6,155.86,46.76,935.16,888.4,128.14,768.84,119.56,13.46,Apple Pay,E-commerce,Beauty,230,155.86,C04076,P0500,S008
T000231,2025-04-05,C04206,P0240,S014,4,3068.88,613.78,12275.52,11661.74,2190.0,8760.0,2901.74,24.88,Apple Pay,E-commerce,Fashion,231,3068.88,C04206,P0240,S014
T000232,2024-04-27,C01759,P0220,S012,2,1619.11,0.0,3238.22,3238.22,1020.88,2041.76,1196.46,36.95,Mada,E-commerce,Electronics,232,1619.11,C01759,P0220,S012
T000233,2024-08-04,C02344,P0062,S014,4,3772.51,0.0,15090.04,15090.04,2741.46,10965.84,4124.2,27.33,Mada,E-commerce,Grocery,233,3772.51,C02344,P0062,S014
T000234,2025-12-17,C04449,P0107,S018,3,1666.96,0.0,5000.88,5000.88,1488.02,4464.06,536.82,10.73,Cash,Store,Grocery,234,1666.96,C04449,P0107,S018
T000235,2024-03-17,C04883,P0025,S001,7,58.61,41.03,410.27,369.24,40.72,285.04,84.2,22.8,Card,E-commerce,Beauty,235,58.61,C04883,P0025,S001
T000236,2025-02-24,C03802,P0483,S017,6,1269.21,0.0,7615.26,7615.26,824.07,4944.42,2670.84,35.07,Card,Store,Electronics,236,1269.21,C03802,P0483,S017
T000237,2024-06-20,C03689,P0143,S016,5,2340.83,0.0,11704.15,11704.15,1655.17,8275.85,3428.3,29.29,Mada,E-commerce,Fashion,237,2340.83,C03689,P0143,S016
T000238,2025-01-24,C00826,P0331,S009,4,2137.13,0.0,8548.52,8548.52,1398.62,5594.48,2954.04,34.56,Card,Store,Home & Living,238,2137.13,C00826,P0331,S009
T000239,2024-01-26,C01924,P0312,S001,3,299.99,0.0,899.97,899.97,235.89,707.67,192.3,21.37,Mada,Store,Beauty,239,299.99,C01924,P0312,S001
T000240,2024-05-07,C01912,P0033,S006,1,1065.6,106.56,1065.6,959.04,741.64,741.64,217.4,22.67,Mada,Store,Beauty,240,1065.6,C01912,P0033,S006
T000241,2025-01-08,C04603,P0195,S011,6,1383.47,0.0,8300.82,8300.82,1135.82,6814.92,1485.9,17.9,Apple Pay,Store,Fashion,241,1383.47,C04603,P0195,S011
T000242,2025-10-15,C01858,P0365,S018,1,3528.48,0.0,3528.48,3528.48,2427.38,2427.38,1101.1,31.21,Mada,Store,Electronics,242,3528.48,C01858,P0365,S018
T000243,2024-01-24,C04905,P0386,S004,4,1857.29,0.0,7429.16,7429.16,1244.86,4979.44,2449.72,32.97,Mada,Store,Fashion,243,1857.29,C04905,P0386,S004
T000244,2025-04-14,C01400,P0430,S015,1,2095.65,0.0,2095.65,2095.65,1590.58,1590.58,505.07,24.1,STC Pay,E-commerce,Home & Living,244,2095.65,C01400,P0430,S015
T000245,2025-02-26,C03269,P0386,S006,3,1942.02,291.3,5826.06,5534.76,1244.86,3734.58,1800.18,32.52,Apple Pay,Store,Fashion,245,1942.02,C03269,P0386,S006
T000246,2024-06-25,C03856,P0128,S012,4,2221.99,444.4,8887.96,8443.56,1826.4,7305.6,1137.96,13.48,Cash,Store,Electronics,246,2221.99,C03856,P0128,S012
T000247,2025-06-21,C02886,P0482,S006,2,2558.85,0.0,5117.7,5117.7,2114.77,4229.54,888.16,17.35,Cash,Store,Sports,247,2558.85,C02886,P0482,S006
T000248,2024-09-22,C00923,P0280,S005,2,2157.62,215.76,4315.24,4099.48,1452.15,2904.3,1195.18,29.15,Card,E-commerce,Grocery,248,2157.62,C00923,P0280,S005
T000249,2025-09-20,C01108,P0271,S009,3,3653.3,1095.99,10959.9,9863.91,2984.83,8954.49,909.42,9.22,Apple Pay,Store,Fashion,249,3653.3,C01108,P0271,S009
T000250,2025-07-23,C01393,P0147,S020,3,3712.26,0.0,11136.78,11136.78,2422.48,7267.44,3869.34,34.74,Apple Pay,Store,Grocery,250,3712.26,C01393,P0147,S020
T000251,2024-09-26,C02484,P0025,S002,3,58.84,8.83,176.52,167.69,40.72,122.16,45.53,27.15,Card,Store,Beauty,251,58.84,C02484,P0025,S002
T000252,2024-11-24,C01908,P0030,S005,4,3932.46,3145.97,15729.84,12583.87,2930.31,11721.24,862.63,6.86,Card,Store,Grocery,252,3932.46,C01908,P0030,S005
T000253,2025-03-30,C00262,P0145,S006,8,402.15,321.72,3217.2,2895.48,295.03,2360.24,535.24,18.49,Mada,Store,Beauty,253,402.15,C00262,P0145,S006
T000254,2024-10-21,C03624,P0230,S005,2,978.55,97.86,1957.1,1859.24,805.78,1611.56,247.68,13.32,Card,Store,Fashion,254,978.55,C03624,P0230,S005
T000255,2024-05-01,C04262,P0338,S007,2,3664.67,0.0,7329.34,7329.34,2914.76,5829.52,1499.82,20.46,Apple Pay,Store,Fashion,255,3664.67,C04262,P0338,S007
T000256,2024-06-07,C03551,P0487,S013,2,2773.11,554.62,5546.22,4991.6,1802.71,3605.42,1386.18,27.77,Apple Pay,E-commerce,Grocery,256,2773.11,C03551,P0487,S013
T000257,2024-06-26,C01266,P0474,S001,5,4016.71,2008.36,20083.55,18075.19,2523.09,12615.45,5459.74,30.21,Apple Pay,E-commerce,Home & Living,257,4016.71,C01266,P0474,S001
T000258,2025-10-17,C04222,P0152,S009,5,1365.83,0.0,6829.15,6829.15,1144.31,5721.55,1107.6,16.22,Apple Pay,Store,Grocery,258,1365.83,C04222,P0152,S009
T000259,2024-11-23,C01429,P0072,S005,3,2930.84,0.0,8792.52,8792.52,2094.0,6282.0,2510.52,28.55,Card,E-commerce,Home & Living,259,2930.84,C01429,P0072,S005
T000260,2024-11-02,C01402,P0160,S011,3,3020.21,906.06,9060.63,8154.57,2530.1,7590.3,564.27,6.92,Mada,Store,Beauty,260,3020.21,C01402,P0160,S011
T000261,2024-03-29,C00296,P0105,S010,6,3131.1,0.0,18786.6,18786.6,2265.07,13590.42,5196.18,27.66,Card,E-commerce,Home Appliances,261,3131.1,C00296,P0105,S010
T000262,2024-02-07,C00899,P0448,S005,2,371.66,0.0,743.32,743.32,334.0,668.0,75.32,10.13,Apple Pay,Store,Electronics,262,371.66,C00899,P0448,S005
T000263,2025-08-13,C01504,P0301,S013,2,4164.49,416.45,8328.98,7912.53,2606.8,5213.6,2698.93,34.11,Apple Pay,Store,Home & Living,263,4164.49,C01504,P0301,S013
T000264,2024-12-11,C01607,P0407,S013,2,2494.71,498.94,4989.42,4490.48,1629.07,3258.14,1232.34,27.44,Cash,Store,Home & Living,264,2494.71,C01607,P0407,S013
T000265,2024-09-08,C04102,P0294,S004,2,237.09,47.42,474.18,426.76,192.6,385.2,41.56,9.74,Cash,E-commerce,Fashion,265,237.09,C04102,P0294,S004
T000266,2024-05-28,C01249,P0120,S012,4,410.35,164.14,1641.4,1477.26,266.59,1066.36,410.9,27.82,Mada,Store,Home Appliances,266,410.35,C01249,P0120,S012
T000267,2024-01-16,C02626,P0200,S012,2,481.06,48.11,962.12,914.01,360.52,721.04,192.97,21.11,Card,Store,Home & Living,267,481.06,C02626,P0200,S012
T000268,2025-01-01,C04000,P0154,S009,6,3105.07,0.0,18630.42,18630.42,2043.72,12262.32,6368.1,34.18,Card,E-commerce,Grocery,268,3105.07,C04000,P0154,S009
T000269,2024-04-27,C01843,P0263,S008,5,113.42,0.0,567.1,567.1,73.26,366.3,200.8,35.41,Mada,Store,Home Appliances,269,113.42,C01843,P0263,S008
T000270,2025-12-04,C02350,P0170,S006,4,512.82,0.0,2051.28,2051.28,433.7,1734.8,316.48,15.43,STC Pay,E-commerce,Electronics,270,512.82,C02350,P0170,S006
T000271,2024-11-12,C04764,P0284,S006,2,2966.51,0.0,5933.02,5933.02,2046.82,4093.64,1839.38,31.0,Mada,Store,Beauty,271,2966.51,C04764,P0284,S006
T000272,2024-10-14,C04680,P0296,S008,3,2429.01,1093.05,7287.03,6193.98,1791.3,5373.9,820.08,13.24,Card,E-commerce,Electronics,272,2429.01,C04680,P0296,S008
T000273,2024-12-16,C01881,P0383,S016,3,430.62,0.0,1291.86,1291.86,279.38,838.14,453.72,35.12,Mada,E-commerce,Electronics,273,430.62,C01881,P0383,S016
T000274,2024-10-23,C01675,P0495,S005,6,1984.21,0.0,11905.26,11905.26,1316.84,7901.04,4004.22,33.63,Mada,Store,Home Appliances,274,1984.21,C01675,P0495,S005
T000275,2024-07-12,C04011,P0108,S017,3,514.82,77.22,1544.46,1467.24,370.23,1110.69,356.55,24.3,Card,Store,Home & Living,275,514.82,C04011,P0108,S017
T000276,2025-01-26,C01058,P0464,S004,5,2828.74,1414.37,14143.7,12729.33,2264.5,11322.5,1406.83,11.05,Mada,E-commerce,Beauty,276,2828.74,C01058,P0464,S004
T000277,2025-03-18,C00361,P0486,S003,3,1307.15,0.0,3921.45,3921.45,998.01,2994.03,927.42,23.65,Card,Store,Beauty,277,1307.15,C00361,P0486,S003
T000278,2024-10-07,C02943,P0163,S010,5,3084.06,0.0,15420.3,15420.3,2012.56,10062.8,5357.5,34.74,Cash,Store,Grocery,278,3084.06,C02943,P0163,S010
T000280,2025-03-01,C02050,P0228,S020,4,1859.73,1115.84,7438.92,6323.08,1504.31,6017.24,305.84,4.84,Cash,E-commerce,Home & Living,280,1859.73,C02050,P0228,S020
T000281,2024-09-06,C04467,P0415,S008,6,3245.06,0.0,19470.36,19470.36,2456.0,14736.0,4734.36,24.32,Cash,Store,Grocery,281,3245.06,C04467,P0415,S008
T000282,2025-05-29,C00975,P0249,S013,4,1460.17,0.0,5840.68,5840.68,906.1,3624.4,2216.28,37.95,Card,Store,Home Appliances,282,1460.17,C00975,P0249,S013
T000283,2025-11-16,C01723,P0303,S006,1,1955.35,195.54,1955.35,1759.81,1239.82,1239.82,519.99,29.55,Apple Pay,Store,Home Appliances,283,1955.35,C01723,P0303,S006
T000284,2025-02-09,C04170,P0037,S012,4,2358.27,471.65,9433.08,8961.43,1942.61,7770.44,1190.99,13.29,Card,Store,Electronics,284,2358.27,C04170,P0037,S012
T000285,2025-09-07,C01811,P0152,S014,2,1375.82,0.0,2751.64,2751.64,1144.31,2288.62,463.02,16.83,Cash,Store,Grocery,285,1375.82,C01811,P0152,S014
T000286,2024-08-31,C00501,P0464,S011,2,2822.16,0.0,5644.32,5644.32,2264.5,4529.0,1115.32,19.76,Cash,Store,Beauty,286,2822.16,C00501,P0464,S011
T000287,2025-01-01,C00092,P0230,S020,1,1073.59,53.68,1073.59,1019.91,805.78,805.78,214.13,20.99,Mada,E-commerce,Fashion,287,1073.59,C00092,P0230,S020
T000288,2024-04-29,C04086,P0264,S018,5,2573.73,0.0,12868.65,12868.65,2045.35,10226.75,2641.9,20.53,Mada,Store,Fashion,288,2573.73,C04086,P0264,S018
T000289,2025-03-15,C03041,P0181,S017,3,2174.46,0.0,6523.38,6523.38,1637.69,4913.07,1610.31,24.69,Card,Store,Fashion,289,2174.46,C03041,P0181,S017
T000290,2025-05-18,C04180,P0019,S004,4,2439.28,0.0,9757.12,9757.12,1535.54,6142.16,3614.96,37.05,Apple Pay,Store,Home Appliances,290,2439.28,C04180,P0019,S004
T000291,2025-08-04,C01816,P0474,S009,4,3738.27,2242.96,14953.08,12710.12,2523.09,10092.36,2617.76,20.6,Mada,Store,Home & Living,291,3738.27,C01816,P0474,S009
T000292,2025-03-08,C00197,P0234,S003,4,963.55,0.0,3854.2,3854.2,751.14,3004.56,849.64,22.04,Card,Store,Home & Living,292,963.55,C00197,P0234,S003
T000293,2024-07-01,C00130,P0428,S012,3,2483.13,1117.41,7449.39,6331.98,2082.64,6247.92,84.06,1.33,Mada,E-commerce,Sports,293,2483.13,C00130,P0428,S012
T000294,2025-04-05,C04815,P0204,S020,3,81.95,36.88,245.85,208.97,59.02,177.06,31.91,15.27,Mada,E-commerce,Beauty,294,81.95,C04815,P0204,S020
T000295,2024-04-27,C00034,P0194,S020,3,4260.35,639.05,12781.05,12142.0,2769.05,8307.15,3834.85,31.58,Apple Pay,Store,Sports,295,4260.35,C00034,P0194,S020
T000296,2024-01-31,C04786,P0128,S017,3,2283.53,342.53,6850.59,6508.06,1826.4,5479.2,1028.86,15.81,Cash,Store,Electronics,296,2283.53,C04786,P0128,S017
T000297,2024-05-28,C00805,P0356,S014,5,2560.5,640.12,12802.5,12162.38,2197.87,10989.35,1173.03,9.64,Apple Pay,Store,Grocery,297,2560.5,C00805,P0356,S014
T000298,2025-06-11,C04978,P0291,S020,2,1398.7,0.0,2797.4,2797.4,1188.61,2377.22,420.18,15.02,Cash,Store,Fashion,298,1398.7,C04978,P0291,S020
T000299,2024-09-29,C04454,P0170,S017,1,515.65,0.0,515.65,515.65,433.7,433.7,81.95,15.89,Card,Store,Electronics,299,515.65,C04454,P0170,S017
T000300,2025-01-19,C04533,P0488,S016,2,1175.63,0.0,2351.26,2351.26,912.34,1824.68,526.58,22.4,Card,Store,Beauty,300,1175.63,C04533,P0488,S016
T000301,2024-04-11,C00292,P0432,S001,2,3632.75,726.55,7265.5,6538.95,2486.06,4972.12,1566.83,23.96,Mada,Store,Home Appliances,301,3632.75,C00292,P0432,S001
T000302,2024-03-12,C02553,P0365,S019,5,3445.72,2584.29,17228.6,14644.31,2427.38,12136.9,2507.41,17.12,Cash,Store,Electronics,302,3445.72,C02553,P0365,S019
T000303,2025-12-05,C00713,P0222,S009,2,3335.49,0.0,6670.98,6670.98,2585.98,5171.96,1499.02,22.47,Mada,E-commerce,Home Appliances,303,3335.49,C00713,P0222,S009
