transaction_id,transaction_date,customer_id,product_id,store_id,quantity,unit_price,discount_amount,gross_sales,net_sales,unit_cost,cost_amount,profit_amount,gross_margin_pct,payment_method,sales_channel
T000201,2025-09-15,C00610,P0441,S007,2,492.25,98.45,984.5,886.05,416.77,833.54,52.51,5.93,Card,E-commerce
T000202,2024-05-21,C04453,P0052,S003,3,2884.67,0.0,8654.01,8654.01,1942.41,5827.23,2826.78,32.66,Card,E-commerce
T000203,2024-06-21,C03573,P0046,S007,5,3755.35,0.0,18776.75,18776.75,2921.52,14607.6,4169.15,22.2,Mada,E-commerce
T000204,2025-11-08,C01795,P0043,S009,1,3550.45,355.04,3550.45,3195.41,2183.35,2183.35,1012.06,31.67,Mada,Store
T000205,2025-03-22,C03223,P0208,S013,4,338.74,0.0,1354.96,1354.96,215.81,863.24,491.72,36.29,Card,E-commerce
T000206,2024-04-28,C03160,P0487,S010,4,2571.37,0.0,10285.48,10285.48,1802.71,7210.84,3074.64,29.89,Cash,E-commerce
T000207,2025-12-15,C01693,P0212,S018,6,737.04,442.22,4422.24,3980.02,485.33,2911.98,1068.04,26.84,Apple Pay,E-commerce
T000208,2024-01-11,C03231,P0224,S014,1,742.55,0.0,742.55,742.55,562.68,562.68,179.87,24.22,Apple Pay,Store
T000209,2024-10-30,C04467,P0132,S016,2,3232.82,323.28,6465.64,6142.36,2358.31,4716.62,1425.74,23.21,Mada,Store
T000210,2024-06-02,C03090,P0077,S016,1,3651.8,182.59,3651.8,3469.21,2569.27,2569.27,899.94,25.94,Card,Store
T000211,2024-11-18,C00108,P0309,S017,2,2347.79,234.78,4695.58,4460.8,1829.77,3659.54,801.26,17.96,Cash,Store
T000212,2025-06-20,C02481,P0083,S009,4,1769.29,0.0,7077.16,7077.16,1176.75,4707.0,2370.16,33.49,Mada,Store
T000213,2025-03-20,C03292,P0034,S015,2,2733.73,273.37,5467.46,5194.09,1907.92,3815.84,1378.25,26.53,Card,E-commerce
T000214,2024-12-07,C03821,P0106,S011,1,2623.92,0.0,2623.92,2623.92,2121.15,2121.15,502.77,19.16,Card,Store
T000215,2024-08-08,C00494,P0167,S016,3,668.9,0.0,2006.7,2006.7,480.0,1440.0,566.7,28.24,STC Pay,E-commerce
T000216,2024-04-19,C04585,P0457,S010,2,2527.51,0.0,5055.02,5055.02,1755.62,3511.24,1543.78,30.54,Card,Store
T000217,2025-02-13,C02812,P0317,S006,3,1770.7,0.0,5312.1,5312.1,1562.78,4688.34,623.76,11.74,Card,Store
T000218,2025-02-21,C01063,P0370,S011,3,2984.05,447.61,8952.15,8504.54,1934.88,5804.64,2699.9,31.75,Card,Store
T000219,2025-08-24,C00466,P0179,S016,3,1813.74,0.0,5441.22,5441.22,1327.46,3982.38,1458.84,26.81,STC Pay,Store
T000220,2025-05-19,C00912,P0472,S010,2,3411.45,0.0,6822.9,6822.9,2232.2,4464.4,2358.5,34.57,Cash,Store
T000221,2024-02-09,C00712,P0229,S009,3,3020.51,0.0,9061.53,9061.53,2492.63,7477.89,1583.64,17.48,Apple Pay,Store
T000222,2025-05-23,C00534,P0347,S015,7,3460.36,0.0,24222.52,24222.52,2349.74,16448.18,7774.34,32.1,Card,Store
T000223,2025-04-03,C02731,P0481,S020,1,2211.84,0.0,2211.84,2211.84,1934.13,1934.13,277.71,12.56,Card,Store
T000224,2024-09-19,C01977,P0319,S010,1,876.21,87.62,876.21,788.59,618.56,618.56,170.03,21.56,Mada,E-commerce
T000225,2025-10-31,C03583,P0374,S003,4,3655.49,0.0,14621.96,14621.96,2442.7,9770.8,4851.16,33.18,Card,E-commerce
T000226,2024-04-27,C00087,P0049,S009,4,2983.47,0.0,11933.88,11933.88,1955.91,7823.64,4110.24,34.44,Mada,Store
T000227,2025-03-25,C00684,P0116,S013,2,2526.69,0.0,5053.38,5053.38,1947.61,3895.22,1158.16,22.92,Card,Store
T000228,2025-02-17,C03053,P0244,S004,5,2787.51,1393.76,13937.55,12543.79,2077.87,10389.35,2154.44,17.18,Mada,Store
T000229,2025-12-08,C03088,P0382,S020,2,2253.89,0.0,4507.78,4507.78,1710.59,3421.18,1086.6,24.1,Cash,Store
T000230,2025-06-09,C04076,P0500,S008,6,155.86,46.76,935.16,888.4,128.14,768.84,119.56,13.46,Apple Pay,E-commerce
T000231,2025-04-05,C04206,P0240,S014,4,3068.88,613.78,12275.52,11661.74,2190.0,8760.0,2901.74,24.88,Apple Pay,E-commerce
T000232,2024-04-27,C01759,P0220,S012,2,1619.11,0.0,3238.22,3238.22,1020.88,2041.76,1196.46,36.95,Mada,E-commerce
T000233,2024-08-04,C02344,P0062,S014,4,3772.51,0.0,15090.04,15090.04,2741.46,10965.84,4124.2,27.33,Mada,E-commerce
T000234,2025-12-17,C04449,P0107,S018,3,1666.96,0.0,5000.88,5000.88,1488.02,4464.06,536.82,10.73,Cash,Store
T000235,2024-03-17,C04883,P0025,S001,7,58.61,41.03,410.27,369.24,40.72,285.04,84.2,22.8,Card,E-commerce
T000236,2025-02-24,C03802,P0483,S017,6,1269.21,0.0,7615.26,7615.26,824.07,4944.42,2670.84,35.07,Card,Store
T000237,2024-06-20,C03689,P0143,S016,5,2340.83,0.0,11704.15,11704.15,1655.17,8275.85,3428.3,29.29,Mada,E-commerce
T000238,2025-01-24,C00826,P0331,S009,4,2137.13,0.0,8548.52,8548.52,1398.62,5594.48,2954.04,34.56,Card,Store
T000239,2024-01-26,C01924,P0312,S001,3,299.99,0.0,899.97,899.97,235.89,707.67,192.3,21.37,Mada,Store
T000240,2024-05-07,C01912,P0033,S006,1,1065.6,106.56,1065.6,959.04,741.64,741.64,217.4,22.67,Mada,Store
T000241,2025-01-08,C04603,P0195,S011,6,1383.47,0.0,8300.82,8300.82,1135.82,6814.92,1485.9,17.9,Apple Pay,Store
T000242,2025-10-15,C01858,P0365,S018,1,3528.48,0.0,3528.48,3528.48,2427.38,2427.38,1101.1,31.21,Mada,Store
T000243,2024-01-24,C04905,P0386,S004,4,1857.29,0.0,7429.16,7429.16,1244.86,4979.44,2449.72,32.97,Mada,Store
T000244,2025-04-14,C01400,P0430,S015,1,2095.65,0.0,2095.65,2095.65,1590.58,1590.58,505.07,24.1,STC Pay,E-commerce
T000245,2025-02-26,C03269,P0386,S006,3,1942.02,291.3,5826.06,5534.76,1244.86,3734.58,1800.18,32.52,Apple Pay,Store
T000246,2024-06-25,C03856,P0128,S012,4,2221.99,444.4,8887.96,8443.56,1826.4,7305.6,1137.96,13.48,Cash,Store
T000247,2025-06-21,C02886,P0482,S006,2,2558.85,0.0,5117.7,5117.7,2114.77,4229.54,888.16,17.35,Cash,Store
T000248,2024-09-22,C00923,P0280,S005,2,2157.62,215.76,4315.24,4099.48,1452.15,2904.3,1195.18,29.15,Card,E-commerce
T000249,2025-09-20,C01108,P0271,S009,3,3653.3,1095.99,10959.9,9863.91,2984.83,8954.49,909.42,9.22,Apple Pay,Store
T000250,2025-07-23,C01393,P0147,S020,3,3712.26,0.0,11136.78,11136.78,2422.48,7267.44,3869.34,34.74,Apple Pay,Store
T000251,2024-09-26,C02484,P0025,S002,3,58.84,8.83,176.52,167.69,40.72,122.16,45.53,27.15,Card,Store
T000252,2024-11-24,C01908,P0030,S005,4,3932.46,3145.97,15729.84,12583.87,2930.31,11721.24,862.63,6.86,Card,Store
T000253,2025-03-30,C00262,P0145,S006,8,402.15,321.72,3217.2,2895.48,295.03,2360.24,535.24,18.49,Mada,Store
T000254,2024-10-21,C03624,P0230,S005,2,978.55,97.86,1957.1,1859.24,805.78,1611.56,247.68,13.32,Card,Store
T000255,2024-05-01,C04262,P0338,S007,2,3664.67,0.0,7329.34,7329.34,2914.76,5829.52,1499.82,20.46,Apple Pay,Store
T000256,2024-06-07,C03551,P0487,S013,2,2773.11,554.62,5546.22,4991.6,1802.71,3605.42,1386.18,27.77,Apple Pay,E-commerce
T000257,2024-06-26,C01266,P0474,S001,5,4016.71,2008.36,20083.55,18075.19,2523.09,12615.45,5459.74,30.21,Apple Pay,E-commerce
T000258,2025-10-17,C04222,P0152,S009,5,1365.83,0.0,6829.15,6829.15,1144.31,5721.55,1107.6,16.22,Apple Pay,Store
T000259,2024-11-23,C01429,P0072,S005,3,2930.84,0.0,8792.52,8792.52,2094.0,6282.0,2510.52,28.55,Card,E-commerce
T000260,2024-11-02,C01402,P0160,S011,3,3020.21,906.06,9060.63,8154.57,2530.1,7590.3,564.27,6.92,Mada,Store
T000261,2024-03-29,C00296,P0105,S010,6,3131.1,0.0,18786.6,18786.6,2265.07,13590.42,5196.18,27.66,Card,E-commerce
T000262,2024-02-07,C00899,P0448,S005,2,371.66,0.0,743.32,743.32,334.0,668.0,75.32,10.13,Apple Pay,Store
T000263,2025-08-13,C01504,P0301,S013,2,4164.49,416.45,8328.98,7912.53,2606.8,5213.6,2698.93,34.11,Apple Pay,Store
T000264,2024-12-11,C01607,P0407,S013,2,2494.71,498.94,4989.42,4490.48,1629.07,3258.14,1232.34,27.44,Cash,Store
T000265,2024-09-08,C04102,P0294,S004,2,237.09,47.42,474.18,426.76,192.6,385.2,41.56,9.74,Cash,E-commerce
T000266,2024-05-28,C01249,P0120,S012,4,410.35,164.14,1641.4,1477.26,266.59,1066.36,410.9,27.82,Mada,Store
T000267,2024-01-16,C02626,P0200,S012,2,481.06,48.11,962.12,914.01,360.52,721.04,192.97,21.11,Card,Store
T000268,2025-01-01,C04000,P0154,S009,6,3105.07,0.0,18630.42,18630.42,2043.72,12262.32,6368.1,34.18,Card,E-commerce
T000269,2024-04-27,C01843,P0263,S008,5,113.42,0.0,567.1,567.1,73.26,366.3,200.8,35.41,Mada,Store
T000270,2025-12-04,C02350,P0170,S006,4,512.82,0.0,2051.28,2051.28,433.7,1734.8,316.48,15.43,STC Pay,E-commerce
T000271,2024-11-12,C04764,P0284,S006,2,2966.51,0.0,5933.02,5933.02,2046.82,4093.64,1839.38,31.0,Mada,Store
T000272,2024-10-14,C04680,P0296,S008,3,2429.01,1093.05,7287.03,6193.98,1791.3,5373.9,820.08,13.24,Card,E-commerce
T000273,2024-12-16,C01881,P0383,S016,3,430.62,0.0,1291.86,1291.86,279.38,838.14,453.72,35.12,Mada,E-commerce
T000274,2024-10-23,C01675,P0495,S005,6,1984.21,0.0,11905.26,11905.26,1316.84,7901.04,4004.22,33.63,Mada,Store
T000275,2024-07-12,C04011,P0108,S017,3,514.82,77.22,1544.46,1467.24,370.23,1110.69,356.55,24.3,Card,Store
T000276,2025-01-26,C01058,P0464,S004,5,2828.74,1414.37,14143.7,12729.33,2264.5,11322.5,1406.83,11.05,Mada,E-commerce
T000277,2025-03-18,C00361,P0486,S003,3,1307.15,0.0,3921.45,3921.45,998.01,2994.03,927.42,23.65,Card,Store
T000278,2024-10-07,C02943,P0163,S010,5,3084.06,0.0,15420.3,15420.3,2012.56,10062.8,5357.5,34.74,Cash,Store
T000279,2024-10-27,C00793,P0107,S008,5,1758.0,439.5,8790.0,8350.5,1488.02,7440.1,910.4,10.9,Card,E-commerce
T000280,2025-03-01,C02050,P0228,S020,4,1859.73,1115.84,7438.92,6323.08,1504.31,6017.24,305.84,4.84,Cash,E-commerce
T000281,2024-09-06,C04467,P0415,S008,6,3245.06,0.0,19470.36,19470.36,2456.0,14736.0,4734.36,24.32,Cash,Store
T000282,2025-05-29,C00975,P0249,S013,4,1460.17,0.0,5840.68,5840.68,906.1,3624.4,2216.28,37.95,Card,Store
T000283,2025-11-16,C01723,P0303,S006,1,1955.35,195.54,1955.35,1759.81,1239.82,1239.82,519.99,29.55,Apple Pay,Store
T000284,2025-02-09,C04170,P0037,S012,4,2358.27,471.65,9433.08,8961.43,1942.61,7770.44,1190.99,13.29,Card,Store
T000285,2025-09-07,C01811,P0152,S014,2,1375.82,0.0,2751.64,2751.64,1144.31,2288.62,463.02,16.83,Cash,Store
T000286,2024-08-31,C00501,P0464,S011,2,2822.16,0.0,5644.32,5644.32,2264.5,4529.0,1115.32,19.76,Cash,Store
T000287,2025-01-01,C00092,P0230,S020,1,1073.59,53.68,1073.59,1019.91,805.78,805.78,214.13,20.99,Mada,E-commerce
T000288,2024-04-29,C04086,P0264,S018,5,2573.73,0.0,12868.65,12868.65,2045.35,10226.75,2641.9,20.53,Mada,Store
T000289,2025-03-15,C03041,P0181,S017,3,2174.46,0.0,6523.38,6523.38,1637.69,4913.07,1610.31,24.69,Card,Store
T000290,2025-05-18,C04180,P0019,S004,4,2439.28,0.0,9757.12,9757.12,1535.54,6142.16,3614.96,37.05,Apple Pay,Store
T000291,2025-08-04,C01816,P0474,S009,4,3738.27,2242.96,14953.08,12710.12,2523.09,10092.36,2617.76,20.6,Mada,Store
T000292,2025-03-08,C00197,P0234,S003,4,963.55,0.0,3854.2,3854.2,751.14,3004.56,849.64,22.04,Card,Store
T000293,2024-07-01,C00130,P0428,S012,3,2483.13,1117.41,7449.39,6331.98,2082.64,6247.92,84.06,1.33,Mada,E-commerce
T000294,2025-04-05,C04815,P0204,S020,3,81.95,36.88,245.85,208.97,59.02,177.06,31.91,15.27,Mada,E-commerce
T000295,2024-04-27,C00034,P0194,S020,3,4260.35,639.05,12781.05,12142.0,2769.05,8307.15,3834.85,31.58,Apple Pay,Store
T000296,2024-01-31,C04786,P0128,S017,3,2283.53,342.53,6850.59,6508.06,1826.4,5479.2,1028.86,15.81,Cash,Store
T000297,2024-05-28,C00805,P0356,S014,5,2560.5,640.12,12802.5,12162.38,2197.87,10989.35,1173.03,9.64,Apple Pay,Store
T000298,2025-06-11,C04978,P0291,S020,2,1398.7,0.0,2797.4,2797.4,1188.61,2377.22,420.18,15.02,Cash,Store
T000299,2024-09-29,C04454,P0170,S017,1,515.65,0.0,515.65,515.65,433.7,433.7,81.95,15.89,Card,Store
T000300,2025-01-19,C04533,P0488,S016,2,1175.63,0.0,2351.26,2351.26,912.34,1824.68,526.58,22.4,Card,Store
T000301,2024-04-11,C00292,P0432,S001,2,3632.75,726.55,7265.5,6538.95,2486.06,4972.12,1566.83,23.96,Mada,Store
T000302,2024-03-12,C02553,P0365,S019,5,3445.72,2584.29,17228.6,14644.31,2427.38,12136.9,2507.41,17.12,Cash,Store
T000303,2025-12-05,C00713,P0222,S009,2,3335.49,0.0,6670.98,6670.98,2585.98,5171.96,1499.02,22.47,Mada,E-commerce
T000304,2025-09-14,C03067,P0004,S013,4,2839.36,567.87,11357.44,10789.57,1837.79,7351.16,3438.41,31.87,Card,E-commerce
T000305,2025-02-11,C01805,P0493,S006,5,1383.58,0.0,6917.9,6917.9,910.2,4551.0,2366.9,34.21,STC Pay,Store
T000306,2024-12-12,C04158,P0244,S010,3,2831.15,849.35,8493.45,7644.1,2077.87,6233.61,1410.49,18.45,Card,Store
T000307,2025-01-01,C01389,P0482,S015,3,2413.05,723.92,7239.15,6515.23,2114.77,6344.31,170.92,2.62,Mada,Store
T000308,2025-09-09,C02143,P0075,S003,3,1610.68,0.0,4832.04,4832.04,1270.41,3811.23,1020.81,21.13,Mada,Store
T000309,2025-07-02,C04990,P0430,S011,3,2042.11,0.0,6126.33,6126.33,1590.58,4771.74,1354.59,22.11,Apple Pay,Store
T000310,2024-10-17,C01491,P0165,S013,3,2557.74,383.66,7673.22,7289.56,2138.64,6415.92,873.64,11.98,Apple Pay,Store
T000311,2025-02-25,C01815,P0086,S005,3,455.49,0.0,1366.47,1366.47,301.44,904.32,462.15,33.82,Apple Pay,Store
T000312,2024-06-29,C02292,P0213,S019,3,894.5,134.18,2683.5,2549.32,681.48,2044.44,504.88,19.8,STC Pay,Store
T000313,2025-10-16,C03081,P0071,S014,1,289.35,14.47,289.35,274.88,253.8,253.8,21.08,7.67,Mada,Store
T000314,2024-04-23,C02853,P0126,S014,3,3495.84,1048.75,10487.52,9438.77,2311.58,6934.74,2504.03,26.53,Card,Store
T000315,2024-08-25,C04864,P0083,S002,2,1621.18,324.24,3242.36,2918.12,1176.75,2353.5,564.62,19.35,Card,Store
T000316,2024-04-03,C01703,P0258,S001,3,58.6,0.0,175.8,175.8,48.27,144.81,30.99,17.63,Card,Store
T000317,2024-09-16,C03503,P0182,S017,4,1285.3,0.0,5141.2,5141.2,1018.02,4072.08,1069.12,20.8,Cash,Store
T000318,2024-04-16,C00268,P0065,S013,4,174.84,0.0,699.36,699.36,127.11,508.44,190.92,27.3,Card,Store
T000319,2024-08-31,C02878,P0340,S020,2,1572.27,157.23,3144.54,2987.31,1090.52,2181.04,806.27,26.99,Apple Pay,Store
T000320,2025-02-26,C04410,P0034,S003,2,2705.55,0.0,5411.1,5411.1,1907.92,3815.84,1595.26,29.48,Card,Store
T000321,2024-11-30,C01305,P0443,S003,3,201.47,0.0,604.41,604.41,134.51,403.53,200.88,33.24,Mada,E-commerce
T000322,2024-01-23,C03210,P0200,S014,2,466.68,93.34,933.36,840.02,360.52,721.04,118.98,14.16,Mada,E-commerce
T000323,2024-09-27,C01891,P0288,S018,6,3095.17,0.0,18571.02,18571.02,1858.44,11150.64,7420.38,39.96,Mada,Store
T000324,2024-05-19,C02067,P0333,S015,4,2426.7,0.0,9706.8,9706.8,1744.45,6977.8,2729.0,28.11,Mada,Store
T000325,2025-04-10,C03446,P0100,S008,5,2519.75,0.0,12598.75,12598.75,1646.83,8234.15,4364.6,34.64,Cash,E-commerce
T000326,2025-03-29,C03965,P0342,S016,5,1445.53,361.38,7227.65,6866.27,989.07,4945.35,1920.92,27.98,Cash,Store
T000327,2025-01-18,C02233,P0123,S014,3,2042.95,1225.77,6128.85,4903.08,1715.86,5147.58,-244.5,-4.99,Mada,E-commerce
T000328,2025-08-16,C01576,P0134,S002,3,2806.55,841.96,8419.65,7577.69,1917.2,5751.6,1826.09,24.1,Mada,Store
T000329,2025-01-11,C02857,P0291,S018,1,1520.58,0.0,1520.58,1520.58,1188.61,1188.61,331.97,21.83,Card,Store
T000330,2025-03-13,C04299,P0371,S014,2,3479.27,1043.78,6958.54,5914.76,2592.73,5185.46,729.3,12.33,Mada,E-commerce
T000331,2025-02-25,C01303,P0350,S006,2,2156.78,215.68,4313.56,4097.88,1367.55,2735.1,1362.78,33.26,Apple Pay,Store
T000332,2024-06-04,C03638,P0314,S003,3,1666.17,499.85,4998.51,4498.66,1451.91,4355.73,142.93,3.18,STC Pay,Store
T000333,2024-11-30,C02736,P0179,S004,2,1797.45,0.0,3594.9,3594.9,1327.46,2654.92,939.98,26.15,STC Pay,Store
T000334,2025-06-14,C01310,P0182,S010,5,1191.62,0.0,5958.1,5958.1,1018.02,5090.1,868.0,14.57,Card,Store
T000335,2025-08-03,C01585,P0029,S017,2,1215.28,486.11,2430.56,1944.45,916.62,1833.24,111.21,5.72,Card,E-commerce
T000336,2024-05-11,C03169,P0074,S020,1,4223.81,0.0,4223.81,4223.81,2865.5,2865.5,1358.31,32.16,Apple Pay,Store
T000337,2025-12-21,C03144,P0009,S001,4,3205.74,0.0,12822.96,12822.96,2247.01,8988.04,3834.92,29.91,Mada,Store
T000338,2025-05-15,C02800,P0315,S017,4,1964.79,392.96,7859.16,7466.2,1721.3,6885.2,581.0,7.78,Mada,Store
T000339,2025-06-05,C01170,P0265,S015,4,2683.62,1073.45,10734.48,9661.03,1773.89,7095.56,2565.47,26.55,Card,Store
T000340,2024-05-19,C00976,P0379,S010,2,2115.0,0.0,4230.0,4230.0,1751.18,3502.36,727.64,17.2,STC Pay,E-commerce
T000341,2024-05-14,C02894,P0208,S019,6,335.69,100.71,2014.14,1913.43,215.81,1294.86,618.57,32.33,Mada,E-commerce
T000342,2025-02-10,C01300,P0214,S017,2,3034.32,0.0,6068.64,6068.64,2403.75,4807.5,1261.14,20.78,Mada,Store
T000343,2024-04-03,C02712,P0046,S019,2,3890.98,389.1,7781.96,7392.86,2921.52,5843.04,1549.82,20.96,Mada,Store
T000344,2024-08-28,C02337,P0254,S016,5,3474.7,2606.02,17373.5,14767.48,2415.85,12079.25,2688.23,18.2,Card,Store
T000345,2024-06-13,C03830,P0421,S013,2,2373.19,0.0,4746.38,4746.38,2005.59,4011.18,735.2,15.49,Mada,Store
T000346,2024-11-20,C02759,P0164,S011,4,1270.01,0.0,5080.04,5080.04,854.34,3417.36,1662.68,32.73,Cash,Store
T000347,2025-10-21,C02332,P0429,S013,4,887.77,0.0,3551.08,3551.08,702.11,2808.44,742.64,20.91,Mada,E-commerce
T000348,2024-08-05,C01897,P0280,S014,2,1998.35,399.67,3996.7,3597.03,1452.15,2904.3,692.73,19.26,Apple Pay,Store
T000349,2025-09-11,C01701,P0158,S015,2,3267.5,326.75,6535.0,6208.25,2802.4,5604.8,603.45,9.72,Card,E-commerce
T000350,2024-08-18,C02232,P0363,S018,1,2713.07,135.65,2713.07,2577.42,2262.23,2262.23,315.19,12.23,Card,Store
T000351,2025-08-04,C03559,P0007,S006,1,4486.68,448.67,4486.68,4038.01,2819.71,2819.71,1218.3,30.17,Card,Store
T000352,2025-08-08,C00378,P0187,S005,2,1897.29,379.46,3794.58,3415.12,1203.92,2407.84,1007.28,29.49,Card,Store
T000353,2024-06-27,C04233,P0307,S015,2,109.94,32.98,219.88,186.9,73.23,146.46,40.44,21.64,Card,E-commerce
T000354,2024-03-20,C01776,P0281,S015,1,2835.8,0.0,2835.8,2835.8,2040.49,2040.49,795.31,28.05,Apple Pay,Store
T000355,2024-12-19,C03988,P0483,S013,3,1245.55,186.83,3736.65,3549.82,824.07,2472.21,1077.61,30.36,Mada,E-commerce
T000356,2025-11-01,C03641,P0075,S011,6,1556.62,466.99,9339.72,8872.73,1270.41,7622.46,1250.27,14.09,Apple Pay,E-commerce
T000357,2025-11-11,C03040,P0285,S011,3,4085.43,1838.44,12256.29,10417.85,2647.28,7941.84,2476.01,23.77,STC Pay,Store
T000358,2024-06-09,C04520,P0185,S009,5,2978.68,744.67,14893.4,14148.73,2147.91,10739.55,3409.18,24.1,Cash,Store
T000359,2025-03-02,C01524,P0113,S013,3,1404.92,421.48,4214.76,3793.28,897.59,2692.77,1100.51,29.01,Apple Pay,Store
T000360,2025-02-06,C02667,P0163,S018,1,3281.03,656.21,3281.03,2624.82,2012.56,2012.56,612.26,23.33,Card,Store
T000361,2024-02-01,C03522,P0476,S007,2,1406.75,281.35,2813.5,2532.15,930.7,1861.4,670.75,26.49,Cash,Store
T000362,2024-04-30,C00839,P0329,S011,4,1473.12,0.0,5892.48,5892.48,1010.3,4041.2,1851.28,31.42,Apple Pay,Store
T000363,2025-12-27,C04226,P0265,S002,3,2749.47,412.42,8248.41,7835.99,1773.89,5321.67,2514.32,32.09,Mada,Store
T000364,2025-05-29,C00606,P0312,S003,4,327.86,131.14,1311.44,1180.3,235.89,943.56,236.74,20.06,Apple Pay,Store
T000365,2025-01-19,C03499,P0194,S003,2,4004.17,0.0,8008.34,8008.34,2769.05,5538.1,2470.24,30.85,Cash,Store
T000366,2025-02-28,C01046,P0064,S012,1,1391.36,139.14,1391.36,1252.22,1027.23,1027.23,224.99,17.97,Cash,Store
T000367,2025-04-20,C01538,P0496,S016,5,373.63,186.82,1868.15,1681.33,260.19,1300.95,380.38,22.62,Mada,Store
T000368,2025-07-13,C02919,P0377,S002,3,1719.43,257.91,5158.29,4900.38,1447.97,4343.91,556.47,11.36,STC Pay,Store
T000369,2024-06-15,C00940,P0057,S003,3,1154.01,0.0,3462.03,3462.03,964.43,2893.29,568.74,16.43,Apple Pay,E-commerce
T000370,2025-01-23,C02466,P0490,S012,1,3540.54,354.05,3540.54,3186.49,2225.16,2225.16,961.33,30.17,Apple Pay,Store
T000371,2024-11-28,C00755,P0482,S005,2,2478.71,0.0,4957.42,4957.42,2114.77,4229.54,727.88,14.68,Cash,Store
T000372,2025-06-06,C04684,P0347,S001,2,3356.78,0.0,6713.56,6713.56,2349.74,4699.48,2014.08,30.0,Cash,Store
T000373,2025-04-15,C02526,P0041,S005,4,875.1,700.08,3500.4,2800.32,740.72,2962.88,-162.56,-5.81,STC Pay,Store
T000374,2025-12-04,C03799,P0107,S013,4,1741.57,0.0,6966.28,6966.28,1488.02,5952.08,1014.2,14.56,Mada,Store
T000375,2025-06-07,C01250,P0469,S001,5,708.23,354.12,3541.15,3187.03,497.01,2485.05,701.98,22.03,Card,Store
T000376,2024-02-22,C00916,P0428,S011,4,2424.13,0.0,9696.52,9696.52,2082.64,8330.56,1365.96,14.09,Card,Store
T000377,2025-07-20,C00863,P0279,S014,5,4455.89,3341.92,22279.45,18937.53,2685.55,13427.75,5509.78,29.09,Card,Store
T000378,2024-01-21,C03248,P0382,S020,2,2216.6,221.66,4433.2,4211.54,1710.59,3421.18,790.36,18.77,Card,Store
T000379,2024-01-19,C01161,P0084,S008,4,3873.76,0.0,15495.04,15495.04,2825.57,11302.28,4192.76,27.06,Mada,Store
T000380,2025-03-31,C04150,P0106,S014,4,2688.08,0.0,10752.32,10752.32,2121.15,8484.6,2267.72,21.09,STC Pay,E-commerce
T000381,2024-11-17,C01775,P0132,S018,4,3512.78,702.56,14051.12,13348.56,2358.31,9433.24,3915.32,29.33,Mada,Store
T000382,2025-03-08,C00407,P0237,S020,2,1847.47,184.75,3694.94,3510.19,1461.59,2923.18,587.01,16.72,Mada,Store
T000383,2024-02-28,C04412,P0330,S004,1,1528.07,0.0,1528.07,1528.07,1221.72,1221.72,306.35,20.05,Card,Store
T000384,2024-05-30,C02781,P0362,S011,4,269.5,53.9,1078.0,1024.1,163.67,654.68,369.42,36.07,Cash,Store
T000385,2025-03-15,C02506,P0095,S016,2,3157.12,631.42,6314.24,5682.82,2718.04,5436.08,246.74,4.34,Mada,Store
T000386,2024-02-27,C03396,P0163,S006,1,3051.89,0.0,3051.89,3051.89,2012.56,2012.56,1039.33,34.06,Card,E-commerce
T000387,2025-12-28,C02443,P0048,S018,2,105.41,21.08,210.82,189.74,73.86,147.72,42.02,22.15,Cash,Store
T000388,2025-07-27,C00273,P0413,S010,4,3661.07,0.0,14644.28,14644.28,2759.79,11039.16,3605.12,24.62,Mada,E-commerce
T000389,2025-10-19,C03895,P0224,S003,2,792.83,79.28,1585.66,1506.38,562.68,1125.36,381.02,25.29,Cash,Store
T000390,2024-10-19,C00083,P0342,S003,3,1492.06,0.0,4476.18,4476.18,989.07,2967.21,1508.97,33.71,Card,E-commerce
T000391,2024-06-30,C00582,P0143,S010,2,2256.36,0.0,4512.72,4512.72,1655.17,3310.34,1202.38,26.64,Apple Pay,E-commerce
T000392,2025-08-29,C00558,P0393,S014,5,562.61,0.0,2813.05,2813.05,442.49,2212.45,600.6,21.35,Card,Store
T000393,2024-03-18,C04353,P0426,S006,6,2285.56,685.67,13713.36,13027.69,1866.1,11196.6,1831.09,14.06,Cash,Store
T000394,2025-10-15,C04119,P0049,S016,1,3124.32,0.0,3124.32,3124.32,1955.91,1955.91,1168.41,37.4,STC Pay,Store
T000395,2024-04-14,C04477,P0272,S009,3,2447.04,0.0,7341.12,7341.12,1483.74,4451.22,2889.9,39.37,Mada,Store
T000396,2024-09-17,C03428,P0109,S004,1,923.47,92.35,923.47,831.12,727.77,727.77,103.35,12.44,Cash,E-commerce
T000397,2025-08-29,C02870,P0137,S017,5,3629.38,0.0,18146.9,18146.9,2781.23,13906.15,4240.75,23.37,Mada,Store
T000398,2024-08-10,C01116,P0432,S016,2,3731.31,0.0,7462.62,7462.62,2486.06,4972.12,2490.5,33.37,Card,Store
T000399,2025-04-28,C02030,P0215,S017,1,3381.81,0.0,3381.81,3381.81,2168.02,2168.02,1213.79,35.89,Card,Store
T000400,2025-12-02,C03862,P0321,S018,3,181.85,27.28,545.55,518.27,114.13,342.39,175.88,33.94,Card,Store
T000401,2024-05-08,C01482,P0146,S004,3,626.59,93.99,1879.77,1785.78,487.79,1463.37,322.41,18.05,Mada,Store
